t_ms,id,x,y,vx,vy,v,x_plus_1,y_plus_1
947500,161,2.661714,1.440571,-0.194286,0.388571,0.434436,2.690857,1.392000
947750,161,2.661714,1.460000,0.000000,0.077714,0.077714,2.720000,1.353143
948000,161,2.671429,1.430857,0.038857,-0.116571,0.122877,2.720000,1.343429
948250,161,2.710286,1.372571,0.155429,-0.233143,0.280203,NaN,NaN
948500,161,2.690857,1.392000,-0.077714,0.077714,0.109905,NaN,NaN
948750,161,2.720000,1.353143,0.116571,-0.155429,0.194286,NaN,NaN
949000,161,2.720000,1.343429,0.000000,-0.038857,0.038857,NaN,NaN
948750,162,-2.778286,3.393143,0.038857,0.000000,0.038857,-2.788000,3.393143
949000,162,-2.778286,3.393143,0.000000,0.000000,0.000000,-2.788000,3.393143
949250,162,-2.778286,3.393143,0.000000,0.000000,0.000000,-2.788000,3.393143
949500,162,-2.263429,3.373714,2.059429,-0.077714,2.060894,-2.729714,3.451429
949750,162,-2.788000,3.393143,-2.098286,0.077714,2.099724,-2.720000,3.451429
950000,162,-2.788000,3.393143,0.000000,0.000000,0.000000,-2.729714,3.451429
950250,162,-2.788000,3.393143,0.000000,0.000000,0.000000,-2.720000,3.451429
950500,162,-2.729714,3.451429,0.233143,0.233143,0.329714,-2.720000,3.451429
950750,162,-2.720000,3.451429,0.038857,0.000000,0.038857,-2.729714,3.451429
951000,162,-2.729714,3.451429,-0.038857,0.000000,0.038857,-2.729714,3.451429
951250,162,-2.720000,3.451429,0.038857,0.000000,0.038857,-2.739429,3.441714
951500,162,-2.720000,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
951750,162,-2.729714,3.451429,-0.038857,0.000000,0.038857,-2.729714,3.451429
952000,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
952250,162,-2.739429,3.441714,-0.038857,-0.038857,0.054952,-2.729714,3.451429
952500,162,-2.729714,3.451429,0.038857,0.038857,0.054952,-2.729714,3.451429
952750,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
953000,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.739429,3.451429
953250,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
953500,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
953750,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
954000,162,-2.739429,3.451429,-0.038857,0.000000,0.038857,-2.729714,3.451429
954250,162,-2.729714,3.451429,0.038857,0.000000,0.038857,-2.729714,3.451429
954500,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
954750,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
955000,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.720000,3.441714
955250,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
955500,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
955750,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.729714,3.451429
956000,162,-2.720000,3.441714,0.038857,-0.038857,0.054952,-2.797714,3.402857
956250,162,-2.729714,3.451429,-0.038857,0.038857,0.054952,-2.788000,3.402857
956500,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.797714,3.402857
956750,162,-2.729714,3.451429,0.000000,0.000000,0.000000,-2.797714,3.402857
957000,162,-2.797714,3.402857,-0.272000,-0.194286,0.334262,-2.788000,3.402857
957250,162,-2.788000,3.402857,0.038857,0.000000,0.038857,-2.788000,3.402857
957500,162,-2.797714,3.402857,-0.038857,0.000000,0.038857,-2.788000,3.393143
957750,162,-2.797714,3.402857,0.000000,0.000000,0.000000,-2.788000,3.402857
958000,162,-2.788000,3.402857,0.038857,0.000000,0.038857,-2.797714,3.393143
958250,162,-2.788000,3.402857,0.000000,0.000000,0.000000,-2.788000,3.402857
958500,162,-2.788000,3.393143,0.000000,-0.038857,0.038857,-2.788000,3.402857
958750,162,-2.788000,3.402857,0.000000,0.038857,0.038857,-2.788000,3.412571
959000,162,-2.797714,3.393143,-0.038857,-0.038857,0.054952,NaN,NaN
959250,162,-2.788000,3.402857,0.038857,0.038857,0.054952,NaN,NaN
959500,162,-2.788000,3.402857,0.000000,0.000000,0.000000,NaN,NaN
959750,162,-2.788000,3.412571,0.000000,0.038857,0.038857,NaN,NaN
961000,162,-2.778286,3.393143,0.007771,-0.015543,0.017377,-2.020571,3.373714
961250,162,-2.768571,3.383429,0.038857,-0.038857,0.054952,-2.768571,3.383429
961500,162,-2.768571,3.383429,0.000000,0.000000,0.000000,-2.768571,3.383429
961750,162,-2.137143,3.373714,2.525714,-0.038857,2.526013,-2.768571,3.383429
962000,162,-2.020571,3.373714,0.466286,0.000000,0.466286,-2.768571,3.383429
962250,162,-2.768571,3.383429,-2.992000,0.038857,2.992252,-2.768571,3.383429
962500,162,-2.768571,3.383429,0.000000,0.000000,0.000000,-2.700571,3.451429
962750,162,-2.768571,3.383429,0.000000,0.000000,0.000000,-2.700571,3.451429
963000,162,-2.768571,3.383429,0.000000,0.000000,0.000000,-2.690857,3.451429
963250,162,-2.768571,3.383429,0.000000,0.000000,0.000000,-2.690857,3.451429
963500,162,-2.700571,3.451429,0.272000,0.272000,0.384666,-2.690857,3.451429
963750,162,-2.700571,3.451429,0.000000,0.000000,0.000000,-2.690857,3.451429
964000,162,-2.690857,3.451429,0.038857,0.000000,0.038857,-2.690857,3.451429
964250,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.690857,3.451429
964500,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.690857,3.451429
964750,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.690857,3.451429
965000,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.690857,3.451429
965250,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.700571,3.451429
965500,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.681143,3.451429
965750,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.690857,3.451429
966000,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.690857,3.451429
966250,162,-2.700571,3.451429,-0.038857,0.000000,0.038857,-2.690857,3.451429
966500,162,-2.681143,3.451429,0.077714,0.000000,0.077714,-2.681143,3.451429
966750,162,-2.690857,3.451429,-0.038857,0.000000,0.038857,-2.690857,3.451429
967000,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.690857,3.451429
967250,162,-2.690857,3.451429,0.000000,0.000000,0.000000,-2.690857,3.451429
967500,162,-2.681143,3.451429,0.038857,0.000000,0.038857,NaN,NaN
967750,162,-2.690857,3.451429,-0.038857,0.000000,0.038857,-2.700571,3.451429
968000,162,-2.690857,3.451429,0.000000,0.000000,0.000000,NaN,NaN
968250,162,-2.690857,3.451429,0.000000,0.000000,0.000000,NaN,NaN
968750,162,-2.700571,3.451429,-0.019429,0.000000,0.019429,NaN,NaN
970000,162,-2.185714,3.383429,0.411886,-0.054400,0.415463,-2.788000,3.393143
971000,162,-2.788000,3.393143,-0.602286,0.009714,0.602364,-2.778286,3.393143
971500,162,-2.788000,3.393143,0.000000,0.000000,0.000000,-2.768571,3.393143
971750,162,-2.778286,3.393143,0.038857,0.000000,0.038857,-2.700571,3.461143
972000,162,-2.778286,3.393143,0.000000,0.000000,0.000000,-2.690857,3.461143
972250,162,-2.778286,3.393143,0.000000,0.000000,0.000000,-2.671429,3.470857
972500,162,-2.768571,3.393143,0.038857,0.000000,0.038857,-2.671429,3.470857
972750,162,-2.700571,3.461143,0.272000,0.272000,0.384666,-2.661714,3.470857
973000,162,-2.690857,3.461143,0.038857,0.000000,0.038857,-2.661714,3.470857
973250,162,-2.671429,3.470857,0.077714,0.038857,0.086887,-2.661714,3.470857
973500,162,-2.671429,3.470857,0.000000,0.000000,0.000000,NaN,NaN
973750,162,-2.661714,3.470857,0.038857,0.000000,0.038857,NaN,NaN
974000,162,-2.661714,3.470857,0.000000,0.000000,0.000000,NaN,NaN
974250,162,-2.661714,3.470857,0.000000,0.000000,0.000000,NaN,NaN
956250,163,0.446857,1.265714,-1.204571,-0.181333,1.218144,0.106857,1.197714
956500,163,0.213714,1.188000,-0.932571,-0.310857,0.983017,0.126286,1.178286
956750,163,0.155429,1.168571,-0.233143,-0.077714,0.245754,0.106857,1.178286
957000,163,0.145714,1.168571,-0.038857,0.000000,0.038857,0.106857,1.178286
957250,163,0.106857,1.197714,-0.155429,0.116571,0.194286,0.106857,1.178286
957500,163,0.126286,1.178286,0.077714,-0.077714,0.109905,0.087429,1.188000
957750,163,0.106857,1.178286,-0.077714,0.000000,0.077714,0.106857,1.197714
958000,163,0.106857,1.178286,0.000000,0.000000,0.000000,0.097143,1.197714
958250,163,0.106857,1.178286,0.000000,0.000000,0.000000,-0.058286,1.372571
958500,163,0.087429,1.188000,-0.077714,0.038857,0.086887,-0.058286,1.605714
958750,163,0.106857,1.197714,0.077714,0.038857,0.086887,-0.349714,1.615429
959000,163,0.097143,1.197714,-0.038857,0.000000,0.038857,-0.495429,1.761143
959250,163,-0.058286,1.372571,-0.621714,0.699429,0.935804,-0.466286,1.673714
959500,163,-0.058286,1.605714,0.000000,0.932571,0.932571,-0.903429,2.217714
959750,163,-0.349714,1.615429,-1.165714,0.038857,1.166362,-0.903429,2.392571
960000,163,-0.495429,1.761143,-0.582857,0.582857,0.824284,-1.224000,2.616000
960250,163,-0.466286,1.673714,0.116571,-0.349714,0.368631,-1.253143,2.849143
960500,163,-0.903429,2.217714,-1.748571,2.176000,2.791501,NaN,NaN
960750,163,-0.903429,2.392571,0.000000,0.699429,0.699429,NaN,NaN
961000,163,-1.224000,2.616000,-1.282286,0.893714,1.563004,NaN,NaN
961250,163,-1.253143,2.849143,-0.116571,0.932571,0.939829,NaN,NaN
959000,165,-0.446857,3.383429,0.077714,-0.038857,0.086887,-0.456571,3.373714
959250,165,-0.388571,3.383429,0.233143,0.000000,0.233143,-0.437143,3.393143
959750,165,-0.427429,3.393143,-0.077714,0.019429,0.080106,-0.437143,3.393143
960000,165,-0.456571,3.373714,-0.116571,-0.077714,0.140101,-0.408000,3.402857
960250,165,-0.437143,3.393143,0.077714,0.077714,0.109905,-0.408000,3.402857
960500,165,-0.408000,3.402857,0.116571,0.038857,0.122877,NaN,NaN
960750,165,-0.437143,3.393143,-0.116571,-0.038857,0.122877,NaN,NaN
961000,165,-0.408000,3.402857,0.116571,0.038857,0.122877,NaN,NaN
961250,165,-0.408000,3.402857,0.000000,0.000000,0.000000,NaN,NaN
967750,166,-1.088000,2.130286,0.174857,-1.068571,1.082783,-1.000571,1.955429
968000,166,-0.903429,2.052571,0.738286,-0.310857,0.801061,-0.961714,1.868000
968250,166,-1.049143,1.897143,-0.582857,-0.621714,0.852204,-0.952000,1.858286
968500,166,-1.000571,1.897143,0.194286,0.000000,0.194286,-0.952000,1.877714
968750,166,-1.000571,1.955429,0.000000,0.233143,0.233143,-0.913143,1.877714
969000,166,-0.961714,1.868000,0.155429,-0.349714,0.382698,-0.893714,1.877714
969250,166,-0.952000,1.858286,0.038857,-0.038857,0.054952,-0.903429,1.877714
969500,166,-0.952000,1.877714,0.000000,0.077714,0.077714,-0.786857,1.790286
969750,166,-0.913143,1.877714,0.155429,0.000000,0.155429,-0.913143,1.868000
970000,166,-0.893714,1.877714,0.077714,0.000000,0.077714,-0.291429,1.246286
970250,166,-0.903429,1.877714,-0.038857,0.000000,0.038857,NaN,NaN
970500,166,-0.786857,1.790286,0.466286,-0.349714,0.582857,0.077714,1.916571
970750,166,-0.913143,1.868000,-0.505143,0.310857,0.593129,NaN,NaN
971000,166,-0.291429,1.246286,2.486857,-2.486857,3.516947,NaN,NaN
971500,166,0.077714,1.916571,0.738286,1.340571,1.530424,NaN,NaN
977250,168,0.893714,1.275429,0.505143,0.466286,0.687453,1.165714,2.110857
977500,168,0.854857,1.625143,-0.155429,1.398857,1.407466,1.330857,2.441143
978250,168,1.165714,2.110857,0.414476,0.647619,0.768896,NaN,NaN
978500,168,1.330857,2.441143,0.660571,1.321143,1.477083,NaN,NaN
978750,168,1.243429,2.431429,-0.349714,-0.038857,0.351866,1.330857,2.480000
979000,168,1.321143,2.441143,0.310857,0.038857,0.313276,NaN,NaN
979750,168,1.330857,2.480000,0.012952,0.051810,0.053404,NaN,NaN
981000,168,1.311429,2.509143,-0.015543,0.023314,0.028020,1.029714,2.586857
981250,168,1.204571,2.557714,-0.427429,0.194286,0.469513,0.388571,2.703429
981500,168,1.272571,2.548000,0.272000,-0.038857,0.274761,0.097143,2.829714
981750,168,0.864571,2.596571,-1.632000,0.194286,1.643524,-0.058286,2.761714
982000,168,1.029714,2.586857,0.660571,-0.038857,0.661713,-0.553714,2.732571
982250,168,0.388571,2.703429,-2.564571,0.466286,2.606616,-0.602286,2.790857
982500,168,0.097143,2.829714,-1.165714,0.505143,1.270456,-0.621714,2.781143
982750,168,-0.058286,2.761714,-0.621714,-0.272000,0.678611,NaN,NaN
983000,168,-0.553714,2.732571,-1.981714,-0.116571,1.985140,NaN,NaN
983250,168,-0.602286,2.790857,-0.194286,0.233143,0.303484,NaN,NaN
983500,168,-0.621714,2.781143,-0.077714,-0.038857,0.086887,NaN,NaN
995000,170,-1.175429,1.275429,0.816000,0.000000,0.816000,-0.097143,1.566857
995250,170,-1.321143,1.246286,-0.582857,-0.116571,0.594400,0.145714,1.722286
995500,170,-0.718857,1.333714,2.409143,0.349714,2.434393,0.359429,1.897143
995750,170,-0.340000,1.479429,1.515429,0.582857,1.623652,0.699429,2.013714
996000,170,-0.097143,1.566857,0.971429,0.349714,1.032460,0.864571,2.052571
996250,170,0.145714,1.722286,0.971429,0.621714,1.153344,0.854857,2.101143
996500,170,0.359429,1.897143,0.854857,0.699429,1.104528,1.583429,2.412000
996750,170,0.699429,2.013714,1.360000,0.466286,1.437714,NaN,NaN
997000,170,0.864571,2.052571,0.660571,0.155429,0.678611,NaN,NaN
997250,170,0.854857,2.101143,-0.038857,0.194286,0.198133,NaN,NaN
997500,170,1.583429,2.412000,2.914286,1.243429,3.168466,NaN,NaN
1003250,172,1.564000,1.693143,-0.699429,0.446857,0.829989,0.835429,1.868000
1003500,172,1.204571,1.702857,-1.437714,0.038857,1.438239,0.252571,2.101143
1003750,172,0.932571,1.829143,-1.088000,0.505143,1.199547,-0.106857,2.295429
1004000,172,0.699429,1.916571,-0.932571,0.349714,0.995987,-0.252571,2.538286
1004250,172,0.835429,1.868000,0.544000,-0.194286,0.577653,-0.670286,2.722857
1004500,172,0.252571,2.101143,-2.331429,0.932571,2.511025,NaN,NaN
1004750,172,-0.106857,2.295429,-1.437714,0.777143,1.634311,-1.136571,2.936571
1005000,172,-0.252571,2.538286,-0.582857,0.971429,1.132871,NaN,NaN
1005250,172,-0.670286,2.722857,-1.670857,0.738286,1.826699,NaN,NaN
1005750,172,-1.136571,2.936571,-0.932571,0.427429,1.025858,NaN,NaN
1006500,172,-1.826286,3.451429,-0.919619,0.686476,1.147584,-2.729714,3.441714
1007250,172,-2.710286,3.441714,-1.178667,-0.012952,1.178738,NaN,NaN
1007500,172,-2.729714,3.441714,-0.077714,0.000000,0.077714,NaN,NaN
1007750,172,-2.729714,3.441714,0.000000,0.000000,0.000000,NaN,NaN
1008000,172,-2.729714,3.441714,0.000000,0.000000,0.000000,NaN,NaN
1004500,173,-2.739429,3.441714,0.000000,0.000000,0.000000,-2.710286,3.441714
1004750,173,-2.739429,3.441714,0.000000,0.000000,0.000000,-2.710286,3.441714
1005000,173,-2.710286,3.441714,0.116571,0.000000,0.116571,NaN,NaN
1005250,173,-2.710286,3.441714,0.000000,0.000000,0.000000,NaN,NaN
1005500,173,-2.710286,3.441714,0.000000,0.000000,0.000000,NaN,NaN
1005750,173,-2.710286,3.441714,0.000000,0.000000,0.000000,NaN,NaN
1018250,174,-0.835429,1.197714,0.854857,-0.019429,0.855078,0.252571,2.081714
1018750,174,-0.369143,1.605714,0.932571,0.816000,1.239171,0.349714,2.829714
1019000,174,-0.116571,1.809714,1.010286,0.816000,1.298666,0.446857,2.985143
1019250,174,0.252571,2.081714,1.476571,1.088000,1.834123,0.893714,3.140571
1019500,174,0.242857,2.266286,-0.038857,0.738286,0.739308,NaN,NaN
1019750,174,0.349714,2.829714,0.427429,2.253714,2.293888,NaN,NaN
1020000,174,0.446857,2.985143,0.388571,0.621714,0.733155,NaN,NaN
1020250,174,0.893714,3.140571,1.787429,0.621714,1.892467,NaN,NaN
1032000,178,-0.145714,1.644571,-0.699429,1.126857,1.326276,-1.020000,2.654857
1032250,178,-0.388571,1.800000,-0.971429,0.621714,1.153344,NaN,NaN
1032500,178,-0.602286,2.081714,-0.854857,1.126857,1.414421,NaN,NaN
1032750,178,-0.728571,2.421714,-0.505143,1.360000,1.450782,-1.398857,3.393143
1033000,178,-1.020000,2.654857,-1.165714,0.932571,1.492843,NaN,NaN
1033750,178,-1.398857,3.393143,-0.505143,0.984381,1.106424,NaN,NaN
1045250,180,-0.942286,1.275429,0.757714,0.058286,0.759953,0.427429,1.430857
1045500,180,-0.582857,1.294857,1.437714,0.077714,1.439813,0.544000,1.479429
1045750,180,-0.184571,1.440571,1.593143,0.582857,1.696416,NaN,NaN
1046000,180,0.233143,1.440571,1.670857,0.000000,1.670857,NaN,NaN
1046250,180,0.427429,1.430857,0.777143,-0.038857,0.778114,NaN,NaN
1046500,180,0.544000,1.479429,0.466286,0.194286,0.505143,NaN,NaN
